#frame_num,ros_time
3903,1645481463.905013
3904,1645481463.936734
3905,1645481463.96859
3906,1645481464.00053
3907,1645481464.032355
3908,1645481464.064108
3909,1645481464.095895
3910,1645481464.127723
3911,1645481464.159575
3912,1645481464.191414
3913,1645481464.22371
3914,1645481464.255768
3915,1645481464.287584
3916,1645481464.321324
3917,1645481464.354483
3918,1645481464.387697
3919,1645481464.421046
3920,1645481464.454276
3921,1645481464.487741
3922,1645481464.521173
3923,1645481464.554327
3924,1645481464.587632
3925,1645481464.620938
3926,1645481464.654364
3927,1645481464.687685
3928,1645481464.721326
3929,1645481464.754312
3930,1645481464.787642
3931,1645481464.821336
3932,1645481464.854324
3933,1645481464.887674
3934,1645481464.921095
3935,1645481464.954366
3936,1645481464.987621
3937,1645481465.021007
3938,1645481465.054366
3939,1645481465.087626
3940,1645481465.121278
3941,1645481465.154445
3942,1645481465.187657
3943,1645481465.221025
3944,1645481465.254371
3945,1645481465.287652
3946,1645481465.321153
3947,1645481465.354297
3948,1645481465.387497
3949,1645481465.420877
3950,1645481465.454058
3951,1645481465.487404
3952,1645481465.520723
3953,1645481465.553894
3954,1645481465.587173
3955,1645481465.62043
3956,1645481465.653617
3957,1645481465.686881
3958,1645481465.72021
3959,1645481465.753536
3960,1645481465.786836
3961,1645481465.820749
3962,1645481465.853449
3963,1645481465.886705
3964,1645481465.920265
3965,1645481465.953439
3966,1645481465.986641
3967,1645481466.02026
3968,1645481466.053342
3969,1645481466.086653
3970,1645481466.120431
3971,1645481466.153267
3972,1645481466.186738
3973,1645481466.220139
3974,1645481466.2534
3975,1645481466.286545
3976,1645481466.320154
3977,1645481466.353244
3978,1645481466.386603
3979,1645481466.420161
3980,1645481466.45333
3981,1645481466.4865
3982,1645481466.519884
3983,1645481466.553362
3984,1645481466.586594
3985,1645481466.620168
3986,1645481466.653534
3987,1645481466.686818
3988,1645481466.720263
3989,1645481466.753492
3990,1645481466.786687
3991,1645481466.820682
3992,1645481466.853513
3993,1645481466.886686
3994,1645481466.920115
3995,1645481466.953452
3996,1645481466.986713
3997,1645481467.020121
3998,1645481467.053337
3999,1645481467.086735
4000,1645481467.120427
4001,1645481467.153465
4002,1645481467.186661
4003,1645481467.220156
4004,1645481467.253387
4005,1645481467.286545
4006,1645481467.319745
4007,1645481467.35326
4008,1645481467.386528
4009,1645481467.419881
4010,1645481467.453189
4011,1645481467.486404
4012,1645481467.520017
4013,1645481467.55317
4014,1645481467.586521
4015,1645481467.620014
4016,1645481467.653092
4017,1645481467.686522
4018,1645481467.719795
4019,1645481467.75295
4020,1645481467.78626
4021,1645481467.819788
4022,1645481467.8529
4023,1645481467.886194
4024,1645481467.919652
4025,1645481467.952911
4026,1645481467.986207
4027,1645481468.019485
4028,1645481468.052953
4029,1645481468.086194
4030,1645481468.119807
4031,1645481468.152854
4032,1645481468.186075
4033,1645481468.219601
4034,1645481468.252713
4035,1645481468.285887
4036,1645481468.319362
4037,1645481468.352332
4038,1645481468.385561
4039,1645481468.419035
4040,1645481468.452125
4041,1645481468.485388
4042,1645481468.519277
4043,1645481468.552024
4044,1645481468.585476
4045,1645481468.618828
4046,1645481468.65215
4047,1645481468.685325
4048,1645481468.718802
4049,1645481468.752126
4050,1645481468.785348
4051,1645481468.818866
4052,1645481468.852066
4053,1645481468.885502
4054,1645481468.918959
4055,1645481468.952122
4056,1645481468.985398
4057,1645481469.018711
4058,1645481469.051913
4059,1645481469.085388
4060,1645481469.118722
4061,1645481469.15224
4062,1645481469.185263
4063,1645481469.218735
4064,1645481469.25191
4065,1645481469.285162
4066,1645481469.31908
4067,1645481469.351982
4068,1645481469.385251
4069,1645481469.41877
4070,1645481469.451993
4071,1645481469.485305
4072,1645481469.51868
4073,1645481469.551848
4074,1645481469.585306
4075,1645481469.618491
4076,1645481469.651926
4077,1645481469.685174
4078,1645481469.718598
4079,1645481469.751929
4080,1645481469.785239
4081,1645481469.818703
4082,1645481469.851867
4083,1645481469.885082
4084,1645481469.918548
4085,1645481469.95179
4086,1645481469.985047
4087,1645481470.018389
4088,1645481470.051762
4089,1645481470.085056
4090,1645481470.118428
4091,1645481470.151751
4092,1645481470.184952
4093,1645481470.218209
4094,1645481470.251568
4095,1645481470.28487
4096,1645481470.318102
4097,1645481470.351389
4098,1645481470.384787
4099,1645481470.417943
4100,1645481470.451351
4101,1645481470.484603
4102,1645481470.517909
4103,1645481470.551279
4104,1645481470.584702
4105,1645481470.617892
4106,1645481470.651214
4107,1645481470.684391
4108,1645481470.717831
4109,1645481470.751028
4110,1645481470.78431
4111,1645481470.817636
4112,1645481470.850913
4113,1645481470.884174
4114,1645481470.917462
4115,1645481470.950915
4116,1645481470.984095
4117,1645481471.017489
4118,1645481471.050876
4119,1645481471.08399
4120,1645481471.117428
4121,1645481471.150796
4122,1645481471.184201
4123,1645481471.217518
4124,1645481471.250888
4125,1645481471.284108
4126,1645481471.31746
4127,1645481471.350889
4128,1645481471.384175
4129,1645481471.417441
4130,1645481471.450813
4131,1645481471.484088
4132,1645481471.517551
4133,1645481471.550949
4134,1645481471.584142
4135,1645481471.617438
4136,1645481471.650846
4137,1645481471.684085
4138,1645481471.717518
4139,1645481471.750932
4140,1645481471.784084
4141,1645481471.817504
4142,1645481471.850877
4143,1645481471.884216
4144,1645481471.917475
4145,1645481471.950858
4146,1645481471.984168
4147,1645481472.017592
4148,1645481472.050833
4149,1645481472.084196
4150,1645481472.117442
4151,1645481472.150854
4152,1645481472.184143
4153,1645481472.217549
4154,1645481472.250974
4155,1645481472.284213
4156,1645481472.317514
4157,1645481472.350859
4158,1645481472.38423
4159,1645481472.417737
4160,1645481472.450947
4161,1645481472.484216
4162,1645481472.517585
4163,1645481472.551015
4164,1645481472.584328
4165,1645481472.617615
4166,1645481472.651083
4167,1645481472.684243
4168,1645481472.717626
4169,1645481472.750888
4170,1645481472.784246
4171,1645481472.817628
4172,1645481472.850916
4173,1645481472.884389
4174,1645481472.917673
4175,1645481472.951041
4176,1645481472.98436
4177,1645481473.017422
4178,1645481473.051056
4179,1645481473.084196
4180,1645481473.117539
4181,1645481473.150799
4182,1645481473.184209
4183,1645481473.217553
4184,1645481473.250896
4185,1645481473.284137
4186,1645481473.31753
4187,1645481473.350897
4188,1645481473.38412
4189,1645481473.417545
4190,1645481473.450851
4191,1645481473.484148
4192,1645481473.517506
4193,1645481473.550932
4194,1645481473.58409
4195,1645481473.617632
4196,1645481473.65093
4197,1645481473.684151
4198,1645481473.717654
4199,1645481473.750876
4200,1645481473.784158
4201,1645481473.817824
4202,1645481473.850903
4203,1645481473.884243
4204,1645481473.917494
4205,1645481473.950953
4206,1645481473.984249
4207,1645481474.017584
4208,1645481474.050946
4209,1645481474.084121
4210,1645481474.117668
4211,1645481474.150981
4212,1645481474.184314
4213,1645481474.217681
4214,1645481474.251051
4215,1645481474.284339
4216,1645481474.317675
4217,1645481474.351191
4218,1645481474.384327
4219,1645481474.417732
4220,1645481474.451155
4221,1645481474.484401
4222,1645481474.517873
4223,1645481474.551282
4224,1645481474.584586
4225,1645481474.617938
4226,1645481474.651195
4227,1645481474.684502
4228,1645481474.717787
4229,1645481474.751217
4230,1645481474.784576
4231,1645481474.817954
4232,1645481474.851378
4233,1645481474.884711
4234,1645481474.918183
4235,1645481474.951688
4236,1645481474.984951
4237,1645481475.018382
4238,1645481475.051911
4239,1645481475.085196
4240,1645481475.118479
4241,1645481475.151867
4242,1645481475.18527
4243,1645481475.218512
4244,1645481475.251882
4245,1645481475.285198
4246,1645481475.318599
4247,1645481475.351953
4248,1645481475.385217
4249,1645481475.418709
4250,1645481475.451887
4251,1645481475.485221
4252,1645481475.518579
4253,1645481475.552049
4254,1645481475.585222
4255,1645481475.618425
4256,1645481475.651989
4257,1645481475.685149
4258,1645481475.718815
4259,1645481475.751869
4260,1645481475.785189
4261,1645481475.818768
4262,1645481475.851836
4263,1645481475.885188
4264,1645481475.9185
4265,1645481475.951809
4266,1645481475.985168
4267,1645481476.018593
4268,1645481476.051753
4269,1645481476.085207
4270,1645481476.118489
4271,1645481476.151816
4272,1645481476.185118
4273,1645481476.218554
4274,1645481476.25192
4275,1645481476.285209
4276,1645481476.318558
4277,1645481476.351919
4278,1645481476.385232
4279,1645481476.41849
4280,1645481476.451816
4281,1645481476.485312
4282,1645481476.518724
4283,1645481476.551865
4284,1645481476.58518
4285,1645481476.618469
4286,1645481476.651807
4287,1645481476.685125
4288,1645481476.718614
4289,1645481476.751863
4290,1645481476.785275
4291,1645481476.818552
4292,1645481476.852015
4293,1645481476.885351
4294,1645481476.918842
4295,1645481476.9522
4296,1645481476.985626
4297,1645481477.018949
4298,1645481477.052374
4299,1645481477.085797
4300,1645481477.119339
4301,1645481477.152577
4302,1645481477.185975
4303,1645481477.219464
4304,1645481477.252697
4305,1645481477.285984
4306,1645481477.319241
4307,1645481477.352822
4308,1645481477.386032
4309,1645481477.419492
4310,1645481477.452946
4311,1645481477.486612
4312,1645481477.519687
4313,1645481477.553
4314,1645481477.58636
4315,1645481477.619749
4316,1645481477.653055
4317,1645481477.686382
4318,1645481477.719913
4319,1645481477.753128
4320,1645481477.786671
4321,1645481477.820249
4322,1645481477.853533
4323,1645481477.886934
4324,1645481477.920554
4325,1645481477.953819
4326,1645481477.987171
4327,1645481478.020551
4328,1645481478.05386
4329,1645481478.087136
4330,1645481478.120837
4331,1645481478.153928
4332,1645481478.187249
4333,1645481478.220767
4334,1645481478.25399
4335,1645481478.287287
4336,1645481478.320782
4337,1645481478.354061
4338,1645481478.387402
4339,1645481478.420986
4340,1645481478.454109
4341,1645481478.487393
4342,1645481478.521066
4343,1645481478.554249
4344,1645481478.587511
4345,1645481478.621277
4346,1645481478.654282
4347,1645481478.687524
4348,1645481478.721238
4349,1645481478.754164
4350,1645481478.787648
4351,1645481478.821133
4352,1645481478.854227
4353,1645481478.887659
4354,1645481478.921182
4355,1645481478.954242
4356,1645481478.987508
4357,1645481479.021173
4358,1645481479.054252
4359,1645481479.087496
4360,1645481479.121225
4361,1645481479.154221
4362,1645481479.187568
4363,1645481479.221011
4364,1645481479.254114
4365,1645481479.287282
4366,1645481479.320921
4367,1645481479.3539
4368,1645481479.387148
4369,1645481479.420715
4370,1645481479.453766
4371,1645481479.48699
4372,1645481479.520157
4373,1645481479.553411
4374,1645481479.586673
4375,1645481479.619954
4376,1645481479.65317
4377,1645481479.686291
4378,1645481479.719563
4379,1645481479.752835
4380,1645481479.786079
4381,1645481479.819453
4382,1645481479.852713
4383,1645481479.886001
4384,1645481479.9194
4385,1645481479.95276
4386,1645481479.986069
4387,1645481480.019303
4388,1645481480.052818
4389,1645481480.085999
4390,1645481480.119524
4391,1645481480.152759
4392,1645481480.186063
4393,1645481480.219283
4394,1645481480.252547
4395,1645481480.285859
4396,1645481480.319051
4397,1645481480.352428
4398,1645481480.385614
4399,1645481480.41914
4400,1645481480.452205
4401,1645481480.485423
4402,1645481480.518882
4403,1645481480.55194
4404,1645481480.585239
4405,1645481480.618618
4406,1645481480.651886
4407,1645481480.68515
4408,1645481480.718349
4409,1645481480.751885
4410,1645481480.784868
4411,1645481480.81832
4412,1645481480.851463
4413,1645481480.884794
4414,1645481480.917995
4415,1645481480.951462
4416,1645481480.98502
4417,1645481481.017929
4418,1645481481.051294
4419,1645481481.084391
4420,1645481481.117752
4421,1645481481.151105
4422,1645481481.184421
4423,1645481481.217717
4424,1645481481.251086
4425,1645481481.2843
4426,1645481481.317706
4427,1645481481.351034
4428,1645481481.384327
4429,1645481481.417613
4430,1645481481.450935
4431,1645481481.48435
4432,1645481481.517706
4433,1645481481.55091
4434,1645481481.584321
4435,1645481481.617625
4436,1645481481.651073
4437,1645481481.684238
4438,1645481481.717533
4439,1645481481.750862
4440,1645481481.784106
4441,1645481481.817385
4442,1645481481.850644
4443,1645481481.883934
4444,1645481481.917259
4445,1645481481.950563
4446,1645481481.983801
4447,1645481482.017169
4448,1645481482.050484
4449,1645481482.083855
4450,1645481482.11717
4451,1645481482.150537
4452,1645481482.183751
4453,1645481482.217093
4454,1645481482.250335
4455,1645481482.283605
4456,1645481482.317017
4457,1645481482.350331
4458,1645481482.383651
4459,1645481482.416965
4460,1645481482.450427
4461,1645481482.483637
4462,1645481482.517032
4463,1645481482.550509
4464,1645481482.583706
4465,1645481482.617007
4466,1645481482.65039
4467,1645481482.683699
4468,1645481482.717045
4469,1645481482.75042
4470,1645481482.783672
4471,1645481482.816953
4472,1645481482.850302
4473,1645481482.883619
4474,1645481482.916957
4475,1645481482.95039
4476,1645481482.983582
4477,1645481483.016859
4478,1645481483.050483
4479,1645481483.083614
4480,1645481483.117115
4481,1645481483.150628
4482,1645481483.183965
4483,1645481483.217313
4484,1645481483.250821
4485,1645481483.284271
4486,1645481483.317665
4487,1645481483.350996
4488,1645481483.384515
4489,1645481483.41795
4490,1645481483.451458
4491,1645481483.484723
4492,1645481483.51826
4493,1645481483.551909
4494,1645481483.585289
4495,1645481483.618689
4496,1645481483.652078
4497,1645481483.685319
4498,1645481483.71876
4499,1645481483.752081
4500,1645481483.785369
4501,1645481483.818773
4502,1645481483.852168
4503,1645481483.885411
4504,1645481483.918636
4505,1645481483.952013
4506,1645481483.985316
4507,1645481484.018534
4508,1645481484.051834
4509,1645481484.08513
4510,1645481484.118388
4511,1645481484.151622
4512,1645481484.184984
4513,1645481484.218142
4514,1645481484.251471
4515,1645481484.284856
4516,1645481484.318034
4517,1645481484.351255
4518,1645481484.384683
4519,1645481484.417915
4520,1645481484.451366
4521,1645481484.484674
4522,1645481484.518002
4523,1645481484.55124
4524,1645481484.584723
4525,1645481484.617936
4526,1645481484.651297
4527,1645481484.684695
4528,1645481484.718188
4529,1645481484.751554
4530,1645481484.784913
4531,1645481484.81848
4532,1645481484.851787
4533,1645481484.885124
4534,1645481484.918602
4535,1645481484.951974
4536,1645481484.985221
4537,1645481485.018589
4538,1645481485.052172
4539,1645481485.085536
4540,1645481485.119
4541,1645481485.152187
4542,1645481485.185538
4543,1645481485.219162
4544,1645481485.252366
4545,1645481485.285787
4546,1645481485.319334
4547,1645481485.3526
4548,1645481485.385828
4549,1645481485.419335
4550,1645481485.452701
4551,1645481485.485977
4552,1645481485.519403
4553,1645481485.552551
4554,1645481485.585943
4555,1645481485.619428
4556,1645481485.652643
4557,1645481485.686179
4558,1645481485.719194
4559,1645481485.752609
4560,1645481485.785876
4561,1645481485.819386
4562,1645481485.852603
4563,1645481485.885943
4564,1645481485.919658
4565,1645481485.952518
4566,1645481485.98593
4567,1645481486.019279
4568,1645481486.052628
4569,1645481486.085932
4570,1645481486.119427
4571,1645481486.152659
4572,1645481486.185897
4573,1645481486.219187
4574,1645481486.252526
4575,1645481486.285893
4576,1645481486.319254
4577,1645481486.352713
4578,1645481486.385778
4579,1645481486.419375
4580,1645481486.452582
4581,1645481486.485863
4582,1645481486.519391
4583,1645481486.552677
4584,1645481486.585823
4585,1645481486.619285
4586,1645481486.652695
4587,1645481486.685899
4588,1645481486.719317
4589,1645481486.75268
4590,1645481486.786001
4591,1645481486.819296
4592,1645481486.852552
4593,1645481486.885957
4594,1645481486.919604
4595,1645481486.952589
4596,1645481486.986
4597,1645481487.019192
4598,1645481487.05262
4599,1645481487.08603
4600,1645481487.119245
4601,1645481487.152758
4602,1645481487.185973
4603,1645481487.219399
4604,1645481487.252543
4605,1645481487.2859
4606,1645481487.31935
4607,1645481487.35246
4608,1645481487.385814
4609,1645481487.419209
4610,1645481487.452412
4611,1645481487.485764
4612,1645481487.519267
4613,1645481487.552343
4614,1645481487.585707
4615,1645481487.619244
4616,1645481487.652368
4617,1645481487.685653
4618,1645481487.719093
4619,1645481487.752409
4620,1645481487.785695
4621,1645481487.819076
4622,1645481487.852524
4623,1645481487.885699
4624,1645481487.919169
4625,1645481487.952445
4626,1645481487.98578
4627,1645481488.019298
4628,1645481488.052355
4629,1645481488.085676
4630,1645481488.119213
4631,1645481488.152401
4632,1645481488.18573
4633,1645481488.219079
4634,1645481488.252592
4635,1645481488.285679
4636,1645481488.319058
4637,1645481488.352504
4638,1645481488.38572
4639,1645481488.419009
4640,1645481488.452482
4641,1645481488.485842
4642,1645481488.519243
4643,1645481488.553669
4644,1645481488.586015
4645,1645481488.599839
